id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_basement,yr_built,yr_renovated,lat,long,price,cluster_1.0,cluster_2.0,cluster_3.0,cluster_4.0,cluster_5.0,cluster_6.0,cluster_7.0,cluster_8.0,cluster_9.0,Predicted
3288200030.0,4,2.5,2030,9095,1.0,0,4,7,900,1972,0,47.7321,-122.185,405000.0,0,0,1,0,0,0,0,0,0,399714
4188000640.0,4,2.5,2540,28563,1.0,0,3,10,0,1984,0,47.7185,-122.114,775000.0,0,0,0,0,1,0,0,0,0,735303
2558730070.0,3,2.25,1570,7475,1.0,0,4,7,370,1983,0,47.7223,-122.174,425000.0,0,0,1,0,0,0,0,0,0,410809
7923500060.0,5,2.75,2580,9242,2.0,2,4,8,860,1967,0,47.5943,-122.133,713000.0,0,0,0,0,1,0,0,0,0,730869
8016300030.0,5,2.5,2090,8712,1.0,0,3,8,670,1966,0,47.5968,-122.127,555000.0,0,0,0,0,0,0,0,0,1,543969
3629920830.0,4,2.5,3260,5608,2.0,0,3,9,0,2003,0,47.5453,-121.995,810000.0,0,0,0,0,0,1,0,0,0,823439
2864600105.0,3,3.5,2130,6150,2.0,2,5,8,600,1908,0,47.6491,-122.405,819000.0,0,0,0,0,0,1,0,0,0,845827
8165500830.0,3,2.5,1690,1200,2.0,0,3,8,280,2013,0,47.5389,-122.367,409900.0,0,0,1,0,0,0,0,0,0,404911
4395600060.0,2,2.5,1780,2067,2.0,0,5,9,0,1974,0,47.6132,-122.21,935000.0,0,0,0,0,0,0,0,1,0,970893
4444800045.0,4,1.75,1620,7560,1.0,3,4,7,240,1947,0,47.6981,-122.4,657500.0,0,1,0,0,0,0,0,0,0,643275
1115300270.0,6,3.75,4210,6105,2.0,0,3,9,930,2008,0,47.5211,-122.157,900000.0,0,0,0,0,0,1,0,0,0,862598
5363200200.0,5,3.25,2980,7095,2.5,0,3,9,0,1998,2007,47.6919,-122.294,932800.0,0,0,0,0,0,1,0,0,0,859407
6067900640.0,3,2.0,1490,9000,1.0,0,4,8,0,1977,0,47.5455,-122.184,391000.0,0,0,1,0,0,0,0,0,0,415110
4279200060.0,4,2.5,2110,9825,2.0,0,3,8,0,2000,0,47.4979,-122.153,420000.0,0,0,1,0,0,0,0,0,0,395752
5253300397.0,3,1.5,1510,16800,1.0,0,5,8,0,1956,0,47.751,-122.338,415000.0,0,0,1,0,0,0,0,0,0,422401
1769600204.0,3,1.75,1830,9425,1.0,0,3,8,240,1946,0,47.5038,-122.379,350000.0,1,0,0,0,0,0,0,0,0,373080
1176001195.0,2,1.0,1230,1820,2.0,0,4,7,400,1948,0,47.6684,-122.401,375000.0,0,0,1,0,0,0,0,0,0,398495
1239400570.0,3,1.75,2180,14135,1.0,2,5,8,880,1947,0,47.673,-122.187,860000.0,0,0,0,0,0,1,0,0,0,863780
6071600270.0,4,2.25,2220,8872,1.0,0,4,8,1110,1961,0,47.5491,-122.17,495000.0,0,0,0,1,0,0,0,0,0,480550
1311100520.0,4,2.25,1730,8400,1.0,0,3,7,0,1962,0,47.3386,-122.288,250000.0,0,0,0,0,0,0,0,0,0,250957
1402200070.0,4,2.25,1990,21312,1.0,0,4,8,0,1968,0,47.439,-122.144,365000.0,1,0,0,0,0,0,0,0,0,337430
1419700270.0,3,2.75,1540,6760,1.0,0,5,7,330,1980,0,47.7163,-122.212,503000.0,0,0,0,1,0,0,0,0,0,468535
5126900310.0,2,1.0,1100,7200,1.0,0,4,6,0,1944,0,47.4752,-122.172,150000.0,0,0,0,0,0,0,1,0,0,193001
8816400885.0,4,1.75,1640,1480,1.0,0,4,7,820,1912,0,47.6684,-122.314,450000.0,0,0,0,1,0,0,0,0,0,468653
5412100550.0,4,3.0,2590,7213,2.0,0,3,8,0,2001,0,47.2609,-122.289,355000.0,1,0,0,0,0,0,0,0,0,326809
7203000465.0,3,2.0,1450,9333,2.0,0,4,7,0,1972,0,47.346,-122.315,245000.0,0,0,0,0,0,0,0,0,0,253897
1862900160.0,3,2.0,1180,7793,1.0,0,4,7,0,1992,0,47.4053,-122.181,265900.0,0,0,0,0,0,0,0,0,0,253550
984220240.0,4,2.5,1820,7575,1.0,0,3,7,600,1975,0,47.4339,-122.167,299000.0,0,0,0,0,0,0,0,0,0,272044
4458800060.0,4,2.25,2360,11523,2.0,0,4,10,0,1968,0,47.5318,-122.224,957500.0,0,0,0,0,0,0,0,1,0,970113
1138000160.0,3,1.0,1120,7250,1.0,0,4,7,0,1972,0,47.7143,-122.211,343000.0,1,0,0,0,0,0,0,0,0,334386
9406520550.0,3,2.25,1646,7364,2.0,0,3,7,0,1994,0,47.3646,-122.037,307500.0,1,0,0,0,0,0,0,0,0,329121
7852160070.0,5,3.75,4210,14599,2.0,3,3,10,0,2004,0,47.5364,-121.858,937500.0,0,0,0,0,0,0,0,1,0,987887
7214700160.0,3,3.0,2480,45302,1.0,0,4,8,860,1976,0,47.7591,-122.073,610000.0,0,1,0,0,0,0,0,0,0,617343
2483700160.0,3,1.5,1590,7080,1.0,2,3,8,280,1952,0,47.5244,-122.386,720000.0,0,0,0,0,1,0,0,0,0,716831
1972201820.0,4,2.0,2130,2620,1.5,0,5,7,480,1919,0,47.6515,-122.346,610000.0,0,1,0,0,0,0,0,0,0,645927
9477000060.0,3,1.75,1650,7965,1.0,0,4,7,0,1967,0,47.7335,-122.193,434500.0,0,0,0,1,0,0,0,0,0,455081
7932000041.0,2,2.5,3090,47044,1.0,0,4,10,840,1979,0,47.4291,-122.177,602500.0,0,1,0,0,0,0,0,0,0,627208
1231000520.0,4,2.5,2180,4000,2.0,0,3,8,480,2002,0,47.5553,-122.269,607010.0,0,1,0,0,0,0,0,0,0,617737
7522500070.0,3,1.0,1800,5750,1.0,0,3,7,760,1947,0,47.686,-122.395,610000.0,0,1,0,0,0,0,0,0,0,632547
4215250310.0,4,2.5,3720,35000,2.0,0,3,10,0,1983,0,47.7582,-122.13,828500.0,0,0,0,0,0,1,0,0,0,870828
5560000070.0,3,1.0,1100,8560,1.0,0,3,6,0,1961,0,47.329,-122.338,199990.0,0,0,0,0,0,0,1,0,0,188532
1545804460.0,3,1.75,1530,9362,1.0,0,3,7,0,1987,0,47.3643,-122.049,294000.0,0,0,0,0,0,0,0,0,0,266074
9510970310.0,4,2.5,3010,6100,2.0,0,3,9,0,2005,0,47.6647,-122.08,789500.0,0,0,0,0,1,0,0,0,0,754264
98030160.0,3,3.5,3500,9473,2.0,0,3,10,0,2008,0,47.5807,-121.972,797000.0,0,0,0,0,1,0,0,0,0,751423
7853300070.0,5,3.0,3100,5250,2.0,0,3,7,0,2006,0,47.5369,-121.888,539950.0,0,0,0,0,0,0,0,0,1,562433
934300140.0,4,1.5,2000,6778,1.0,0,4,7,830,1962,0,47.3708,-122.311,284950.0,0,0,0,0,0,0,0,0,0,261227
1245001820.0,4,1.5,2290,10372,1.0,0,3,7,780,1965,1987,47.6888,-122.199,776500.0,0,0,0,0,1,0,0,0,0,743738
1974200060.0,4,2.5,2400,10070,1.0,0,3,7,890,1967,0,47.7104,-122.24,525000.0,0,0,0,0,0,0,0,0,1,550492
7300410060.0,3,2.5,1850,4957,2.0,0,3,8,0,1999,0,47.3311,-122.17,303000.0,1,0,0,0,0,0,0,0,0,316777
1939110310.0,3,3.25,3680,7650,2.0,0,3,9,1340,1988,0,47.6272,-122.033,722080.0,0,0,0,0,1,0,0,0,0,736947
7888000390.0,3,1.0,1060,7473,1.0,0,3,7,0,1959,0,47.3699,-122.309,140000.0,0,0,0,0,0,0,1,0,0,189190
1529300435.0,3,1.0,1610,5500,1.5,0,3,7,0,1903,1973,47.698,-122.351,440000.0,0,0,0,1,0,0,0,0,0,452442
2960900045.0,3,1.75,2330,6000,1.5,0,4,7,700,1940,0,47.5765,-122.378,605000.0,0,1,0,0,0,0,0,0,0,642124
3959400135.0,2,1.0,1210,4800,1.0,0,3,8,150,1950,0,47.5625,-122.316,380000.0,0,0,1,0,0,0,0,0,0,396025
7972600765.0,4,1.0,1530,8890,1.0,0,3,7,550,1925,0,47.5308,-122.35,352000.0,1,0,0,0,0,0,0,0,0,355111
7214810550.0,4,2.25,2270,12000,1.0,0,4,7,910,1979,0,47.7559,-122.148,420000.0,0,0,1,0,0,0,0,0,0,414892
8019200030.0,3,1.5,1500,14750,1.5,0,4,6,0,1933,0,47.495,-122.318,300000.0,0,0,0,0,0,0,0,0,0,265556
3013301525.0,2,1.5,1710,4189,1.0,1,5,7,550,1951,0,47.5286,-122.383,453500.0,0,0,0,1,0,0,0,0,0,483721
3303100075.0,3,2.0,1920,7598,1.0,0,4,8,0,1972,0,47.7735,-122.363,443500.0,0,0,0,1,0,0,0,0,0,468424
2004100075.0,2,1.0,1150,8138,1.0,0,3,7,0,1954,0,47.737,-122.325,332000.0,1,0,0,0,0,0,0,0,0,324067
4221270340.0,3,2.5,2320,4721,2.0,0,3,8,0,2004,0,47.591,-122.017,655000.0,0,1,0,0,0,0,0,0,0,631459
7177300575.0,4,1.0,1420,6000,1.5,0,3,7,0,1950,0,47.6844,-122.302,475000.0,0,0,0,1,0,0,0,0,0,472991
1471630350.0,3,1.75,1550,12956,1.0,0,3,7,340,1988,0,47.4711,-121.752,372500.0,0,0,1,0,0,0,0,0,0,398049
1250203335.0,4,2.5,2920,7200,1.0,3,3,8,1450,1921,2006,47.5947,-122.288,1050000.0,0,0,0,0,0,0,0,1,0,1048115
8815400105.0,3,1.75,1620,4200,1.0,0,5,7,790,1945,0,47.6743,-122.285,500000.0,0,0,0,1,0,0,0,0,0,480316
5315100737.0,6,2.75,2300,24773,1.5,0,4,9,0,1950,1985,47.5833,-122.242,900000.0,0,0,0,0,0,1,0,0,0,865733
3333002440.0,3,1.0,1070,7140,1.0,0,3,7,0,1989,0,47.5427,-122.288,327500.0,1,0,0,0,0,0,0,0,0,317303
2130702205.0,3,1.75,1790,7123,1.0,0,3,7,0,1913,1995,47.7429,-121.981,390000.0,0,0,1,0,0,0,0,0,0,381103
2159900060.0,2,1.5,1510,1962,2.0,0,4,8,0,1985,0,47.6214,-122.153,451101.0,0,0,0,1,0,0,0,0,0,465147
194000575.0,4,1.0,1340,5800,1.5,2,3,7,0,1914,0,47.5658,-122.389,455000.0,0,0,0,1,0,0,0,0,0,459901
1531000140.0,4,2.5,3350,46748,2.0,0,3,10,0,2004,0,47.3432,-122.025,650000.0,0,1,0,0,0,0,0,0,0,672750
2125049139.0,3,2.5,2500,7746,2.0,0,4,10,590,1993,0,47.6393,-122.311,895000.0,0,0,0,0,0,1,0,0,0,870932
3623500135.0,4,2.25,2350,10664,1.0,1,2,7,840,1952,0,47.5743,-122.238,800000.0,0,0,0,0,0,1,0,0,0,845938
7805460310.0,4,2.25,2550,12918,2.0,0,3,9,0,1987,0,47.5623,-122.109,703770.0,0,0,0,0,1,0,0,0,0,730480
3021059244.0,3,1.75,1320,10454,1.0,0,4,7,0,1968,0,47.2844,-122.216,249950.0,0,0,0,0,0,0,0,0,0,247473
925049360.0,2,2.0,1270,3881,1.0,0,4,6,660,1926,0,47.6694,-122.298,512000.0,0,0,0,0,0,0,0,0,1,535196
3286800260.0,5,2.5,3480,74052,1.0,0,4,8,1500,1972,0,47.4961,-122.063,780000.0,0,0,0,0,1,0,0,0,0,763653
4137010240.0,3,2.25,2820,11625,2.0,0,3,8,0,1986,0,47.2621,-122.218,336000.0,1,0,0,0,0,0,0,0,0,331878
9368700341.0,3,2.0,2110,6900,1.5,0,5,6,890,1955,0,47.504,-122.26,285000.0,0,0,0,0,0,0,0,0,0,287197
3832310350.0,3,1.75,1100,7224,1.0,0,3,7,0,1981,0,47.3717,-122.277,229900.0,0,0,0,0,0,0,1,0,0,194631
324000350.0,4,3.0,1920,4000,1.5,0,4,8,380,1931,0,47.5718,-122.385,667500.0,0,1,0,0,0,0,0,0,0,648050
9407101840.0,4,2.5,1890,12236,1.0,0,3,7,660,1978,0,47.4491,-121.78,378000.0,0,0,1,0,0,0,0,0,0,394138
1422300140.0,3,2.5,2530,43733,2.0,0,3,8,1000,1991,0,47.46,-121.708,454000.0,0,0,0,1,0,0,0,0,0,459827
6127011000.0,4,2.5,2550,4630,2.0,0,3,7,0,2005,0,47.5928,-122.004,537500.0,0,0,0,0,0,0,0,0,1,556009
2624049117.0,3,1.0,1550,4160,1.5,0,4,6,0,1926,0,47.5387,-122.265,425000.0,0,0,1,0,0,0,0,0,0,392006
3295750550.0,3,2.0,1760,6600,1.0,0,3,7,0,1998,0,47.3836,-122.184,290000.0,0,0,0,0,0,0,0,0,0,257667
7960100260.0,3,2.0,1270,3600,1.0,0,3,7,0,1963,0,47.6099,-122.297,349500.0,1,0,0,0,0,0,0,0,0,343304
7625700012.0,3,2.75,1250,1655,2.0,0,3,7,420,2006,0,47.5554,-122.382,370000.0,0,0,1,0,0,0,0,0,0,369079
5418200295.0,3,1.75,1620,8438,1.0,0,4,8,0,1961,0,47.703,-122.281,549500.0,0,0,0,0,0,0,0,0,1,545624
7454000295.0,2,1.0,710,6322,1.0,0,3,6,0,1942,0,47.5165,-122.376,245000.0,0,0,0,0,0,0,0,0,0,242364
8100000060.0,3,1.75,1070,7200,1.0,0,3,7,0,1994,0,47.3134,-122.023,208000.0,0,0,0,0,0,0,1,0,0,201497
1310500550.0,4,2.25,2320,8760,1.0,0,4,8,1160,1966,0,47.3627,-122.285,248000.0,0,0,0,0,0,0,0,0,0,302560
9485950310.0,4,3.25,5450,37058,1.5,0,5,9,0,1984,0,47.351,-122.087,610000.0,0,1,0,0,0,0,0,0,0,610178
4213910030.0,4,2.5,1670,5116,2.0,0,3,8,0,1999,0,47.7667,-122.33,550000.0,0,0,0,0,0,0,0,0,1,528860
1223089083.0,3,2.75,3010,206910,2.0,2,3,10,0,2001,0,47.4881,-121.721,750000.0,0,0,0,0,1,0,0,0,0,750032
2143700861.0,2,1.75,1340,7380,1.0,0,3,6,0,1940,0,47.4785,-122.229,192000.0,0,0,0,0,0,0,1,0,0,185650
5016003230.0,2,1.0,790,4000,1.0,2,3,7,0,1908,0,47.6248,-122.301,169317.0,0,0,0,0,0,0,1,0,0,194305
3592500565.0,2,1.0,1530,6350,1.5,0,4,7,0,1923,0,47.6325,-122.303,880000.0,0,0,0,0,0,1,0,0,0,866865
6414600070.0,1,1.0,930,7129,1.0,0,3,6,0,1948,0,47.7234,-122.333,210000.0,0,0,0,0,0,0,1,0,0,204165
8645500160.0,3,1.5,1540,9800,1.0,0,3,7,530,1973,0,47.4676,-122.184,180500.0,0,0,0,0,0,0,1,0,0,210784
8651520240.0,4,2.0,1990,29078,2.0,0,3,9,0,1984,0,47.6471,-122.057,540000.0,0,0,0,0,0,0,0,0,1,560205
9408300310.0,3,1.75,2300,35722,1.0,0,3,9,0,1984,0,47.7455,-122.112,520000.0,0,0,0,0,0,0,0,0,1,548790
4202400135.0,3,1.5,1220,6000,1.0,0,3,7,0,1968,0,47.4904,-122.222,177500.0,0,0,0,0,0,0,1,0,0,197359
7129300935.0,3,1.75,2380,5650,1.0,2,4,8,1190,1956,0,47.5119,-122.255,415000.0,0,0,1,0,0,0,0,0,0,413594
8143000310.0,4,2.5,2020,7200,1.0,0,5,7,1010,1968,0,47.7289,-122.201,495000.0,0,0,0,1,0,0,0,0,0,463996
6082400152.0,3,2.25,1890,9646,1.0,0,3,8,0,1966,0,47.4838,-122.299,325000.0,1,0,0,0,0,0,0,0,0,338302
6838000520.0,2,1.75,1330,4903,1.0,0,3,7,0,1985,0,47.6819,-122.161,440000.0,0,0,0,1,0,0,0,0,0,464915
4023500118.0,3,1.75,1490,9844,1.0,0,4,7,300,1959,0,47.7626,-122.297,411000.0,0,0,1,0,0,0,0,0,0,397143
8952900204.0,5,3.5,3550,9600,2.0,0,3,9,1000,1998,0,47.5484,-122.269,810000.0,0,0,0,0,0,1,0,0,0,864598
7922800320.0,5,1.75,2040,8996,1.0,2,4,7,1020,1962,0,47.588,-122.118,561750.0,0,0,0,0,0,0,0,0,1,547854
9542000030.0,4,2.5,2380,12573,1.0,0,4,9,0,1963,0,47.5984,-122.176,835100.0,0,0,0,0,0,1,0,0,0,852643
3787000140.0,3,2.25,1780,9969,1.0,0,3,8,330,1985,0,47.7286,-122.168,450000.0,0,0,0,1,0,0,0,0,0,477063
646910030.0,3,2.5,1650,2807,2.0,0,3,7,0,2004,0,47.4328,-122.196,238000.0,0,0,0,0,0,0,0,0,0,267847
5515600075.0,3,1.0,1510,142803,1.0,0,3,7,0,1974,0,47.3192,-122.287,299000.0,0,0,0,0,0,0,0,0,0,269206
1377300135.0,2,1.0,1100,6240,1.0,0,4,7,0,1941,0,47.6446,-122.403,570000.0,0,0,0,0,0,0,0,0,1,555249
5469501940.0,3,1.75,2190,12626,2.0,0,4,8,0,1978,0,47.3845,-122.154,340000.0,1,0,0,0,0,0,0,0,0,327012
9276200890.0,2,1.75,1760,2275,1.5,0,3,6,720,1912,0,47.5803,-122.393,450000.0,0,0,0,1,0,0,0,0,0,467001
6385910260.0,4,1.5,1800,8786,1.0,0,3,7,470,1966,0,47.4982,-122.345,272750.0,0,0,0,0,0,0,0,0,0,265597
5101402482.0,4,2.0,2000,6380,2.0,0,4,6,140,1949,0,47.6956,-122.303,520000.0,0,0,0,0,0,0,0,0,1,544910
9353300140.0,3,1.0,990,10723,1.0,0,5,7,0,1960,0,47.4887,-122.133,284950.0,0,0,0,0,0,0,0,0,0,257042
5379801600.0,2,1.5,1480,9660,1.0,0,3,7,0,1949,0,47.4577,-122.289,255000.0,0,0,0,0,0,0,0,0,0,266417
6082400260.0,2,1.0,1200,9488,1.0,0,5,7,0,1941,0,47.4832,-122.299,231500.0,0,0,0,0,0,0,0,0,0,260327
2025079033.0,1,2.0,3000,204732,2.5,2,3,8,0,1979,0,47.6331,-121.945,415000.0,0,0,1,0,0,0,0,0,0,427449
6181430800.0,4,2.5,3504,6000,2.0,0,3,7,0,2006,0,47.3012,-122.285,330000.0,1,0,0,0,0,0,0,0,0,336976
3649100473.0,3,1.5,1300,12240,1.0,0,3,7,0,1963,0,47.737,-122.243,365000.0,1,0,0,0,0,0,0,0,0,322512
2011400791.0,4,2.0,1330,9188,1.5,0,3,7,0,1928,2004,47.401,-122.319,425000.0,0,0,1,0,0,0,0,0,0,391525
7549802030.0,4,1.75,1850,6480,1.0,0,4,7,730,1958,0,47.5525,-122.313,400000.0,0,0,1,0,0,0,0,0,0,397246
1898200030.0,4,2.5,2240,9701,2.0,0,3,9,0,1989,0,47.3086,-122.392,335000.0,1,0,0,0,0,0,0,0,0,339545
567000672.0,3,3.0,1260,1251,2.0,0,3,7,220,2003,0,47.5943,-122.296,342000.0,1,0,0,0,0,0,0,0,0,335754
9126101740.0,8,5.0,2800,2580,2.0,0,3,8,920,1997,0,47.6086,-122.303,490000.0,0,0,0,1,0,0,0,0,0,461479
5127001600.0,4,1.75,1820,14319,1.0,0,4,7,0,1969,0,47.4757,-122.148,331500.0,1,0,0,0,0,0,0,0,0,332119
1925069121.0,3,2.5,1730,4102,3.0,4,3,8,0,1996,0,47.645,-122.084,960000.0,0,0,0,0,0,0,0,1,0,975816
7511210310.0,4,2.5,3350,35298,2.0,0,4,9,0,1985,0,47.6506,-122.036,720500.0,0,0,0,0,1,0,0,0,0,745137
65000260.0,3,2.5,3370,6550,2.0,2,4,8,530,1912,2001,47.5442,-122.38,830000.0,0,0,0,0,0,1,0,0,0,887127
6372000060.0,3,1.75,1240,3600,1.5,0,5,7,0,1926,0,47.5797,-122.405,662990.0,0,1,0,0,0,0,0,0,0,639589
2005300140.0,4,2.0,2340,10507,1.5,0,4,6,0,1959,0,47.3578,-122.178,220000.0,0,0,0,0,0,0,1,0,0,235898
5649600435.0,5,2.0,1880,4179,1.0,0,3,7,940,1952,2000,47.5536,-122.283,349950.0,1,0,0,0,0,0,0,0,0,319379
2249500059.0,3,2.0,1810,2159,1.0,0,3,7,800,1922,0,47.6273,-122.345,550000.0,0,0,0,0,0,0,0,0,1,538786
1773100510.0,3,1.75,2340,5668,1.0,0,4,6,1140,1941,0,47.5588,-122.364,396000.0,0,0,1,0,0,0,0,0,0,398830
9521100960.0,4,1.5,2820,4000,2.0,0,3,7,0,1911,0,47.6638,-122.348,635000.0,0,1,0,0,0,0,0,0,0,645361
1785500132.0,3,1.0,1020,7650,1.0,0,3,7,0,1940,0,47.7198,-122.352,293000.0,0,0,0,0,0,0,0,0,0,319349
8645530060.0,3,2.25,2090,10120,1.0,0,4,7,800,1979,0,47.4654,-122.174,339000.0,1,0,0,0,0,0,0,0,0,331955
7697920060.0,4,2.25,1830,8734,2.0,0,4,7,0,1991,0,47.3679,-122.179,285000.0,0,0,0,0,0,0,0,0,0,259645
9550202010.0,6,2.75,2980,5000,1.5,0,3,7,500,1916,0,47.6684,-122.331,775000.0,0,0,0,0,1,0,0,0,0,748147
1821059264.0,4,1.5,1600,9289,1.0,0,4,7,0,1959,0,47.3107,-122.212,224000.0,0,0,0,0,0,0,1,0,0,201104
2320069248.0,3,1.0,1200,8514,1.0,0,3,7,0,1959,0,47.2043,-122.008,165050.0,0,0,0,0,0,0,1,0,0,197557
2658000335.0,3,1.25,1230,4500,1.5,0,4,7,0,1913,0,47.5301,-122.271,275000.0,0,0,0,0,0,0,0,0,0,278510
1702901557.0,5,3.0,2930,5500,1.0,0,3,7,1180,1951,0,47.5572,-122.281,445000.0,0,0,0,1,0,0,0,0,0,471535
1774220350.0,3,2.25,2370,38639,1.0,0,3,8,440,1978,0,47.771,-122.099,510000.0,0,0,0,0,0,0,0,0,1,541586
3971701922.0,3,1.5,1610,13500,1.0,0,3,7,550,1970,0,47.7674,-122.31,390000.0,0,0,1,0,0,0,0,0,0,388490
3583300135.0,3,2.25,2350,10450,1.0,0,3,8,960,1977,0,47.7433,-122.259,460000.0,0,0,0,1,0,0,0,0,0,471951
9542000075.0,3,1.75,2000,14733,1.0,0,4,8,0,1958,0,47.6001,-122.178,700000.0,0,0,0,0,1,0,0,0,0,735205
4055700955.0,4,3.5,3530,14406,2.0,1,3,10,960,1987,0,47.7073,-122.244,874150.0,0,0,0,0,0,1,0,0,0,875959
4022902505.0,3,2.25,2220,9800,2.0,0,3,8,0,1987,0,47.7635,-122.286,470000.0,0,0,0,1,0,0,0,0,0,471160
8680100030.0,3,1.75,2000,9416,1.0,0,4,6,0,1961,0,47.697,-122.175,374000.0,0,0,1,0,0,0,0,0,0,401930
2923039017.0,2,1.75,1210,131115,1.5,0,5,7,0,1950,0,47.4599,-122.45,510000.0,0,0,0,0,0,0,0,0,1,565134
2767604247.0,2,2.5,1140,1181,3.0,0,3,8,0,2007,0,47.6713,-122.383,467000.0,0,0,0,1,0,0,0,0,0,459360
5631500505.0,4,2.5,2440,28405,2.0,0,3,8,0,2002,0,47.7386,-122.238,576000.0,0,0,0,0,0,0,0,0,1,545628
3356406510.0,3,2.0,1560,7352,1.0,0,3,6,0,1992,0,47.2804,-122.251,196440.0,0,0,0,0,0,0,1,0,0,201452
7701990700.0,4,2.5,3210,18901,2.0,0,3,10,0,1993,0,47.709,-122.073,825000.0,0,0,0,0,0,1,0,0,0,857199
8835200800.0,2,1.0,930,2600,1.0,0,3,7,0,1981,0,47.7242,-122.161,281000.0,0,0,0,0,0,0,0,0,0,285159
8902500118.0,3,2.5,1782,1577,3.0,0,3,7,0,2000,0,47.7114,-122.301,326000.0,1,0,0,0,0,0,0,0,0,333072
2822079012.0,3,1.75,1740,46580,1.0,0,4,7,0,1980,0,47.3583,-121.927,340000.0,1,0,0,0,0,0,0,0,0,339983
9485950060.0,5,1.75,3690,36036,1.0,0,3,9,1800,1985,0,47.3473,-122.085,440000.0,0,0,0,1,0,0,0,0,0,478388
424069264.0,4,2.5,2930,18199,2.0,0,3,9,0,1998,0,47.5937,-122.047,749000.0,0,0,0,0,1,0,0,0,0,749131
3581000340.0,4,1.0,1230,8316,1.5,0,3,7,0,1963,0,47.7269,-122.24,340000.0,1,0,0,0,0,0,0,0,0,329082
7625704005.0,3,2.0,2000,7000,2.0,0,3,7,0,1916,1986,47.5452,-122.393,561000.0,0,0,0,0,0,0,0,0,1,557021
1545803240.0,3,2.25,1520,7930,1.0,0,3,7,360,1988,0,47.3605,-122.049,270000.0,0,0,0,0,0,0,0,0,0,267592
8080400045.0,2,1.0,1040,3600,1.0,0,4,7,0,1919,1980,47.619,-122.311,600000.0,0,1,0,0,0,0,0,0,0,624628
8651402920.0,4,1.5,1120,5427,1.0,0,3,6,0,1969,2014,47.3628,-122.087,219900.0,0,0,0,0,0,0,1,0,0,203501
3121069036.0,3,1.75,3020,360241,2.0,0,3,8,0,1992,0,47.2662,-122.088,617000.0,0,1,0,0,0,0,0,0,0,640689
2540800390.0,3,2.25,1820,8446,2.0,0,3,8,0,1978,0,47.7208,-122.236,469000.0,0,0,0,1,0,0,0,0,0,473774
7978800621.0,3,1.0,1370,56628,1.0,0,3,7,0,1942,0,47.3058,-122.306,229000.0,0,0,0,0,0,0,1,0,0,197086
6159400060.0,3,1.5,1640,8301,1.0,0,3,7,350,1958,0,47.7443,-122.327,365000.0,1,0,0,0,0,0,0,0,0,327906
9510930350.0,4,2.5,2650,9301,2.0,0,3,9,0,2001,0,47.3477,-122.271,429000.0,0,0,1,0,0,0,0,0,0,392515
5535600520.0,4,2.5,2850,6809,2.0,0,3,9,0,2003,0,47.7353,-121.973,550000.0,0,0,0,0,0,0,0,0,1,539919
7634800070.0,3,2.5,1820,16300,1.0,0,4,7,600,1955,0,47.4582,-122.365,453000.0,0,0,0,1,0,0,0,0,0,462453
8581200350.0,3,1.5,1180,7000,1.0,0,4,7,0,1977,0,47.2966,-122.374,187500.0,0,0,0,0,0,0,1,0,0,197336
6190701146.0,6,2.5,1880,14350,1.0,0,5,7,240,1955,0,47.7556,-122.352,520500.0,0,0,0,0,0,0,0,0,1,534932
522059299.0,3,1.75,1280,12776,1.0,0,4,7,0,1977,0,47.4212,-122.199,300000.0,0,0,0,0,0,0,0,0,0,251032
1513800036.0,4,3.25,3120,5000,2.0,0,3,9,750,2005,0,47.69,-122.299,799000.0,0,0,0,0,0,1,0,0,0,855286
6699930550.0,3,2.5,2470,4948,2.0,0,3,8,0,2003,0,47.3438,-122.039,338000.0,1,0,0,0,0,0,0,0,0,346954
9839300875.0,3,1.0,1700,4400,1.5,0,4,8,0,1906,0,47.612,-122.292,800000.0,0,0,0,0,0,1,0,0,0,852508
2493200435.0,2,2.0,1180,3200,1.0,1,4,6,590,1945,0,47.5275,-122.383,360000.0,1,0,0,0,0,0,0,0,0,359541
226039282.0,6,2.5,2800,10490,1.0,0,3,7,1400,1968,0,47.7735,-122.378,442500.0,0,0,0,1,0,0,0,0,0,447725
1020069017.0,4,1.0,1300,1651359,1.0,3,4,6,0,1920,0,47.2313,-122.023,700000.0,0,0,0,0,1,0,0,0,0,709915
5450900140.0,5,3.0,3040,9601,1.0,0,5,9,1070,1968,0,47.5562,-122.22,830000.0,0,0,0,0,0,1,0,0,0,873412
8093800200.0,3,2.5,1630,11592,2.0,0,3,8,0,1987,0,47.7574,-122.228,360400.0,1,0,0,0,0,0,0,0,0,357898
3205000310.0,3,1.0,1340,9339,1.0,0,5,7,0,1960,0,47.5407,-122.177,345000.0,1,0,0,0,0,0,0,0,0,325758
7230000350.0,3,1.75,1830,51836,1.0,0,4,7,400,1966,0,47.4774,-122.098,300000.0,0,0,0,0,0,0,0,0,0,288620
1066600045.0,3,1.0,1240,10800,1.0,0,5,7,0,1959,0,47.5233,-122.185,350000.0,1,0,0,0,0,0,0,0,0,339376
2822069078.0,4,2.0,2500,36900,1.0,0,3,7,960,1972,0,47.3708,-122.049,368000.0,0,0,1,0,0,0,0,0,0,380191
